Primary Care Physicians per 100000 Population-Density; NaturalBreaks
Data downloaded on 27-September-2023
Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Primary Care Physicians per 100000 Population
2018,21117,Kenton County,Kentucky,10.3,88.02501
2018,22083,Richland Parish,Louisiana,10.3,69.57559
2018,23001,Androscoggin County,Maine,10.3,84.96726
2018,26145,Saginaw County,Michigan,10.3,86.07162000000001
2018,28077,Lawrence County,Mississippi,10.3,23.836009999999998
2018,29201,Scott County,Missouri,10.3,52.246599999999994
2018,34023,Middlesex County,New Jersey,10.3,96.4776
2018,36017,Chenango County,New York,10.3,33.893280000000004
2018,37081,Guilford County,North Carolina,10.3,78.0008
2018,39151,Stark County,Ohio,10.3,79.59936
2018,39153,Summit County,Ohio,10.3,97.40986000000001
2018,41013,Crook County,Oregon,10.3,28.68382
2018,41047,Marion County,Oregon,10.3,67.85158
2018,42065,Jefferson County,Pennsylvania,10.3,43.7536
2018,47177,Warren County,Tennessee,10.3,50.875789999999995
2018,51760,Richmond City,Virginia,10.3,106.32019
2018,54051,Marshall County,West Virginia,10.3,32.753589999999996
2018,01065,Hale County,Alabama,10.4,20.47642
2018,05019,Clark County,Arkansas,10.4,44.802870000000006
2018,05091,Miller County,Arkansas,10.4,73.97646999999999
2018,05139,Union County,Arkansas,10.4,64.62954
2018,12029,Dixie County,Florida,10.4,17.82955
2018,12113,Santa Rosa County,Florida,10.4,55.34064
2018,12127,Volusia County,Florida,10.4,67.05417
2018,13033,Burke County,Georgia,10.4,31.27373
2018,13071,Colquitt County,Georgia,10.4,41.66667
2018,15003,Honolulu County,Hawaii,10.4,94.70912
2018,20009,Barton County,Kansas,10.4,58.1869
2018,20133,Neosho County,Kansas,10.4,62.472669999999994
2018,21177,Muhlenberg County,Kentucky,10.4,42.45314
2018,22029,Concordia Parish,Louisiana,10.4,25.96189
2018,22047,Iberville Parish,Louisiana,10.4,30.75882
2018,28093,Marshall County,Mississippi,10.4,11.33337
2018,31043,Dakota County,Nebraska,10.4,9.987020000000001
2018,36015,Chemung County,New York,10.4,77.88535
2018,36057,Montgomery County,New York,10.4,54.85464
2018,37169,Stokes County,North Carolina,10.4,24.12757
2018,39049,Franklin County,Ohio,10.4,103.81573999999999
2018,39095,Lucas County,Ohio,10.4,92.68164999999999
2018,40063,Hughes County,Oklahoma,10.4,22.59206
2018,40089,Mccurtain County,Oklahoma,10.4,42.641329999999996
2018,40121,Pittsburg County,Oklahoma,10.4,45.81482
2018,41071,Yamhill County,Oregon,10.4,60.690940000000005
2018,45087,Union County,South Carolina,10.4,40.26944
2018,47143,Rhea County,Tennessee,10.4,36.18054
2018,47179,Washington County,Tennessee,10.4,181.64251000000002
2018,48201,Harris County,Texas,10.4,59.15145
2018,51015,Augusta County,Virginia,10.4,47.64552
2018,51117,Mecklenburg County,Virginia,10.4,49.04044
2018,54003,Berkeley County,West Virginia,10.4,44.473910000000004
2018,54109,Wyoming County,West Virginia,10.4,24.51701
2018,55001,Adams County,Wisconsin,10.4,4.945600000000001
2018,01009,Blount County,Alabama,10.5,22.48124
2018,01019,Cherokee County,Alabama,10.5,38.173770000000005
2018,01071,Jackson County,Alabama,10.5,54.23624
2018,05059,Hot Spring County,Arkansas,10.5,20.72784
2018,06029,Kern County,California,10.5,49.43335
2018,06031,Kings County,California,10.5,35.961819999999996
2018,12019,Clay County,Florida,10.5,51.08277
2018,12055,Highlands County,Florida,10.5,57.42744
2018,18035,Delaware County,Indiana,10.5,109.51943
2018,18173,Warrick County,Indiana,10.5,160.32255
2018,18181,White County,Indiana,10.5,33.19227
2018,20099,Labette County,Kansas,10.5,50.9736
2018,21015,Boone County,Kentucky,10.5,62.883190000000006
2018,22095,St. John The Baptist Parish,Louisiana,10.5,28.01317
2018,26049,Genesee County,Michigan,10.5,88.95723000000001
2018,28039,George County,Mississippi,10.5,40.81633
2018,28073,Lamar County,Mississippi,10.5,126.29651
2018,34013,Essex County,New Jersey,10.5,84.48324000000001
2018,35047,San Miguel County,New Mexico,10.5,43.99311
2018,36037,Genesee County,New York,10.5,27.93296
2018,39003,Allen County,Ohio,10.5,68.3921
2018,39009,Athens County,Ohio,10.5,70.41499
2018,39023,Clark County,Ohio,10.5,44.0026
2018,39119,Muskingum County,Ohio,10.5,62.63411
2018,39171,Williams County,Ohio,10.5,46.331630000000004
2018,40079,Le Flore County,Oklahoma,10.5,28.08256
2018,47149,Rutherford County,Tennessee,10.5,43.33629
2018,51185,Tazewell County,Virginia,10.5,54.19387
2018,54053,Mason County,West Virginia,10.5,45.25569
2018,54089,Summers County,West Virginia,10.5,31.814210000000003
2018,01115,St. Clair County,Alabama,10.6,15.64036
2018,01123,Tallapoosa County,Alabama,10.6,49.54541999999999
2018,05057,Hempstead County,Arkansas,10.6,27.8655
2018,12033,Escambia County,Florida,10.6,74.45432000000001
2018,12041,Gilchrist County,Florida,10.6,37.67086
2018,12067,Lafayette County,Florida,10.6,11.87366
2018,12093,Okeechobee County,Florida,10.6,42.6864
2018,16073,Owyhee County,Idaho,10.6,8.45809
2018,19179,Wapello County,Iowa,10.6,51.47416
2018,19185,Wayne County,Iowa,10.6,46.57662
2018,20027,Clay County,Kansas,10.6,124.96876
2018,22005,Ascension Parish,Louisiana,10.6,42.65268
2018,22071,Orleans Parish,Louisiana,10.6,106.11467
2018,22119,Webster Parish,Louisiana,10.6,59.98957000000001
2018,24037,St. Mary&#39;s County,Maryland,10.6,40.52506
2018,26149,St. Joseph County,Michigan,10.6,26.245
2018,28005,Amite County,Mississippi,10.6,16.26413
2018,28117,Prentiss County,Mississippi,10.6,35.81947
2018,31047,Dawson County,Nebraska,10.6,55.09642
2018,34001,Atlantic County,New Jersey,10.6,80.02427
2018,36081,Queens County,New York,10.6,65.66518
2018,36101,Steuben County,New York,10.6,59.761579999999995
2018,36123,Yates County,New York,10.6,52.18159
2018,37031,Carteret County,North Carolina,10.6,73.40981000000001
2018,37047,Columbus County,North Carolina,10.6,32.42776
2018,38067,Pembina County,North Dakota,10.6,29.407439999999998
2018,40001,Adair County,Oklahoma,10.6,27.034329999999997
2018,45021,Cherokee County,South Carolina,10.6,36.64921
2018,47065,Hamilton County,Tennessee,10.6,110.11299000000001
2018,47119,Maury County,Tennessee,10.6,53.94918
2018,48029,Bexar County,Texas,10.6,76.41421
2018,48139,Ellis County,Texas,10.6,41.11976
2018,48167,Galveston County,Texas,10.6,76.28478
2018,51053,Dinwiddie County,Virginia,10.6,14.013449999999999
2018,51770,Roanoke City,Virginia,10.6,108.93356000000001
2018,54025,Greenbrier County,West Virginia,10.6,132.71017
2018,01041,Crenshaw County,Alabama,10.7,14.522219999999999
2018,01089,Madison County,Alabama,10.7,89.29793000000001
2018,05033,Crawford County,Arkansas,10.7,39.52132
2018,12005,Bay County,Florida,10.7,61.2461
2018,13193,Macon County,Georgia,10.7,7.7238
2018,18017,Cass County,Indiana,10.7,39.79941
2018,20173,Sedgwick County,Kansas,10.7,89.91516
2018,21131,Leslie County,Kentucky,10.7,20.24906
2018,28097,Montgomery County,Mississippi,10.7,61.38107
2018,29081,Harrison County,Missouri,10.7,35.91954
2018,31121,Merrick County,Nebraska,10.7,38.68472
2018,34011,Cumberland County,New Jersey,10.7,43.47041
2018,39025,Clermont County,Ohio,10.7,66.36697
2018,39065,Hardin County,Ohio,10.7,31.88267
2018,40041,Delaware County,Oklahoma,10.7,46.50189
2018,45003,Aiken County,South Carolina,10.7,32.77307
2018,45037,Edgefield County,South Carolina,10.7,36.68379
2018,45047,Greenwood County,South Carolina,10.7,112.9768
2018,45079,Richland County,South Carolina,10.7,84.90496
2018,47107,Mcminn County,Tennessee,10.7,50.19147
2018,47157,Shelby County,Tennessee,10.7,87.81795000000001
2018,48277,Lamar County,Texas,10.7,44.124430000000004
2018,51670,Hopewell City,Virginia,10.7,39.94851
2018,53015,Cowlitz County,Washington,10.7,61.48671
2018,05119,Pulaski County,Arkansas,10.8,120.69067
2018,12105,Polk County,Florida,10.8,46.359089999999995
2018,13047,Catoosa County,Georgia,10.8,47.351290000000006
2018,13097,Douglas County,Georgia,10.8,38.94959
2018,13169,Jones County,Georgia,10.8,20.88046
2018,13213,Murray County,Georgia,10.8,17.458099999999998
2018,20011,Bourbon County,Kansas,10.8,55.04335
2018,21059,Daviess County,Kentucky,10.8,54.18132
2018,21081,Grant County,Kentucky,10.8,39.8899
2018,21147,Mccreary County,Kentucky,10.8,11.60699
2018,22111,Union Parish,Louisiana,10.8,13.56975
2018,28115,Pontotoc County,Mississippi,10.8,21.7567
2018,28149,Warren County,Mississippi,10.8,57.292699999999996
2018,29077,Greene County,Missouri,10.8,98.94707
2018,31157,Scotts Bluff County,Nebraska,10.8,84.22708
2018,36063,Niagara County,New York,10.8,41.09308
2018,36117,Wayne County,New York,10.8,26.69099
2018,39029,Columbiana County,Ohio,10.8,36.31617
2018,39139,Richland County,Ohio,10.8,49.52375
2018,40147,Washington County,Oklahoma,10.8,42.696059999999996
2018,45051,Horry County,South Carolina,10.8,59.59088
2018,47025,Claiborne County,Tennessee,10.8,62.58018
2018,49047,Uintah County,Utah,10.8,30.78301
2018,54043,Lincoln County,West Virginia,10.8,44.09819
2018,01013,Butler County,Alabama,10.9,25.70958
2018,01107,Pickens County,Alabama,10.9,40.14049
2018,05037,Cross County,Arkansas,10.9,42.63353
2018,12121,Suwannee County,Florida,10.9,11.25695
2018,13093,Dooly County,Georgia,10.9,7.46826
2018,18109,Morgan County,Indiana,10.9,42.55983
2018,20001,Allen County,Kansas,10.9,72.76255
2018,22045,Iberia Parish,Louisiana,10.9,50.12172
2018,24017,Charles County,Maryland,10.9,36.751870000000004
2018,28035,Forrest County,Mississippi,10.9,86.78585
2018,29027,Callaway County,Missouri,10.9,37.99477
2018,42005,Armstrong County,Pennsylvania,10.9,43.25326
2018,45027,Clarendon County,South Carolina,10.9,26.670619999999996
2018,48439,Tarrant County,Texas,10.9,59.214800000000004
2018,51019,Bedford County,Virginia,10.9,78.48399
2018,51590,Danville City,Virginia,10.9,109.87913
2018,53077,Yakima County,Washington,10.9,70.15502
2018,54091,Taylor County,West Virginia,10.9,35.9389
2018,01023,Choctaw County,Alabama,11,39.717209999999994
2018,01043,Cullman County,Alabama,11,59.68866
2018,01111,Randolph County,Alabama,11,22.005110000000002
2018,04009,Graham County,Arizona,11,46.34756
2018,05031,Craighead County,Arkansas,11,117.8262
2018,05121,Randolph County,Arkansas,11,61.254039999999996
2018,05131,Sebastian County,Arkansas,11,131.42763
2018,18083,Knox County,Indiana,11,81.98065
2018,21093,Hardin County,Kentucky,11,60.383210000000005
2018,21109,Jackson County,Kentucky,11,22.50731
2018,24001,Allegany County,Maryland,11,58.2254
2018,26163,Wayne County,Michigan,11,74.48510999999999
2018,36049,Lewis County,New York,11,64.64862
2018,39081,Jefferson County,Ohio,11,39.801
2018,39173,Wood County,Ohio,11,70.32724999999999
2018,40109,Oklahoma County,Oklahoma,11,87.27995
2018,41011,Coos County,Oregon,11,89.94060999999999
2018,45035,Dorchester County,South Carolina,11,32.55348
2018,54011,Cabell County,West Virginia,11,175.10468
2018,01049,Dekalb County,Alabama,11.1,44.74711
2018,01061,Geneva County,Alabama,11.1,30.451829999999998
2018,05103,Ouachita County,Arkansas,11.1,51.32153
2018,06071,San Bernardino County,California,11.1,58.805049999999994
2018,12027,Desoto County,Florida,11.1,23.68359
2018,12097,Osceola County,Florida,11.1,43.37979
2018,12123,Taylor County,Florida,11.1,32.45398
2018,13179,Liberty County,Georgia,11.1,30.927
2018,18055,Greene County,Indiana,11.1,31.326359999999998
2018,20021,Cherokee County,Kansas,11.1,25.07648
2018,20103,Leavenworth County,Kansas,11.1,44.03239
2018,21083,Graves County,Kentucky,11.1,26.83411
2018,22007,Assumption Parish,Louisiana,11.1,13.70426
2018,22019,Calcasieu Parish,Louisiana,11.1,80.12348
2018,22075,Plaquemines Parish,Louisiana,11.1,21.55451
2018,28063,Jefferson County,Mississippi,11.1,28.6123
2018,35025,Lea County,New Mexico,11.1,28.14127
2018,36035,Fulton County,New York,11.1,35.59186
2018,37161,Rutherford County,North Carolina,11.1,41.772960000000005
2018,39113,Montgomery County,Ohio,11.1,97.61382
2018,39117,Morrow County,Ohio,11.1,16.9837
2018,39147,Seneca County,Ohio,11.1,34.43401
2018,40137,Stephens County,Oklahoma,11.1,41.721720000000005
2018,47029,Cocke County,Tennessee,11.1,44.439510000000006
2018,48245,Jefferson County,Texas,11.1,53.26655
2018,49045,Tooele County,Utah,11.1,13.83911
2018,51135,Nottoway County,Virginia,11.1,65.65126000000001
2018,54001,Barbour County,West Virginia,11.1,42.57649
2018,01035,Conecuh County,Alabama,11.2,41.435320000000004
2018,01073,Jefferson County,Alabama,11.2,112.21231
2018,01087,Macon County,Alabama,11.2,38.74253
2018,01127,Walker County,Alabama,11.2,40.93135
2018,01129,Washington County,Alabama,11.2,12.2504
2018,01131,Wilcox County,Alabama,11.2,28.921239999999997
2018,12077,Liberty County,Florida,11.2,No Data
2018,12133,Washington County,Florida,11.2,19.628629999999998
2018,13131,Grady County,Georgia,11.2,52.77473
2018,13191,Mcintosh County,Georgia,11.2,No Data
2018,18133,Putnam County,Indiana,11.2,31.935280000000002
2018,19175,Union County,Iowa,11.2,81.69266999999999
2018,21025,Breathitt County,Kentucky,11.2,55.423590000000004
2018,21145,Mccracken County,Kentucky,11.2,102.41829000000001
2018,21199,Pulaski County,Kentucky,11.2,76.94794
2018,21231,Wayne County,Kentucky,11.2,54.09925
2018,22105,Tangipahoa Parish,Louisiana,11.2,35.619409999999995
2018,22109,Terrebonne Parish,Louisiana,11.2,42.54895
2018,28081,Lee County,Mississippi,11.2,107.68294
2018,29133,Mississippi County,Missouri,11.2,15.174510000000001
2018,39061,Hamilton County,Ohio,11.2,111.44099000000001
2018,40091,Mcintosh County,Oklahoma,11.2,25.51541
2018,40097,Mayes County,Oklahoma,11.2,34.06326
2018,45083,Spartanburg County,South Carolina,11.2,65.0437
2018,46007,Bennett County,South Dakota,11.2,No Data
2018,48141,El Paso County,Texas,11.2,49.92624
2018,48355,Nueces County,Texas,11.2,80.04549
2018,48361,Orange County,Texas,11.2,17.98647
2018,51139,Page County,Virginia,11.2,33.47
2018,01083,Limestone County,Alabama,11.3,36.39488
2018,06047,Merced County,California,11.3,45.01585
2018,13089,Dekalb County,Georgia,11.3,109.70674000000001
2018,18069,Huntington County,Indiana,11.3,57.50274
2018,18097,Marion County,Indiana,11.3,81.90075999999999
2018,21043,Carter County,Kentucky,11.3,18.65881
2018,21111,Jefferson County,Kentucky,11.3,93.90198
2018,22055,Lafayette Parish,Louisiana,11.3,107.61487999999999
2018,23003,Aroostook County,Maine,11.3,113.33980000000001
2018,28079,Leake County,Mississippi,11.3,21.9433
2018,40015,Caddo County,Oklahoma,11.3,20.860860000000002
2018,40019,Carter County,Oklahoma,11.3,54.0417
2018,40021,Cherokee County,Oklahoma,11.3,57.54568
2018,46071,Jackson County,South Dakota,11.3,No Data
2018,48349,Navarro County,Texas,11.3,39.909800000000004
2018,51031,Campbell County,Virginia,11.3,14.57593
2018,51169,Scott County,Virginia,11.3,32.4585
2018,05123,St. Francis County,Arkansas,11.4,48.01152
2018,12125,Union County,Florida,11.4,26.25189
2018,13077,Coweta County,Georgia,11.4,47.808550000000004
2018,13115,Floyd County,Georgia,11.4,138.07387
2018,22027,Claiborne Parish,Louisiana,11.4,38.28973
2018,22097,St. Landry Parish,Louisiana,11.4,68.18957
2018,24045,Wicomico County,Maryland,11.4,58.875189999999996
2018,26025,Calhoun County,Michigan,11.4,60.37612
2018,28109,Pearl River County,Mississippi,11.4,27.009990000000002
2018,28135,Tallahatchie County,Mississippi,11.4,21.72496
2018,35015,Eddy County,New Mexico,11.4,32.500859999999996
2018,36033,Franklin County,New York,11.4,57.974489999999996
2018,37015,Bertie County,North Carolina,11.4,15.833639999999999
2018,37051,Cumberland County,North Carolina,11.4,76.60002999999999
2018,37163,Sampson County,North Carolina,11.4,42.49894
2018,39013,Belmont County,Ohio,11.4,35.81769
2018,39167,Washington County,Ohio,11.4,76.78056
2018,45081,Saluda County,South Carolina,11.4,14.653450000000001
2018,47011,Bradley County,Tennessee,11.4,46.249190000000006
2018,47063,Hamblen County,Tennessee,11.4,56.98093
2018,48347,Nacogdoches County,Texas,11.4,70.54782
2018,48387,Red River County,Texas,11.4,16.634780000000003
2018,51083,Halifax County,Virginia,11.4,35.38675
2018,04017,Navajo County,Arizona,11.5,57.697160000000004
2018,05115,Pope County,Arkansas,11.5,67.112
2018,12003,Baker County,Florida,11.5,27.387880000000003
2018,12051,Hendry County,Florida,11.5,26.176759999999998
2018,12083,Marion County,Florida,11.5,59.90497
2018,13153,Houston County,Georgia,11.5,55.74454
2018,21011,Bath County,Kentucky,11.5,8
2018,21235,Whitley County,Kentucky,11.5,85.48423
2018,26121,Muskegon County,Michigan,11.5,58.76727
2018,28061,Jasper County,Mississippi,11.5,18.31166
2018,35045,San Juan County,New Mexico,11.5,55.66402
2018,36065,Oneida County,New York,11.5,75.21723
2018,37057,Davidson County,North Carolina,11.5,26.25157
2018,37153,Richmond County,North Carolina,11.5,28.99909
2018,45085,Sumter County,South Carolina,11.5,50.599230000000006
2018,51001,Accomack County,Virginia,11.5,43.32219
2018,51009,Amherst County,Virginia,11.5,22.14839
2018,51089,Henry County,Virginia,11.5,57.361
2018,51800,Suffolk City,Virginia,11.5,85.76888
2018,54009,Brooke County,West Virginia,11.5,22.79046
2018,54103,Wetzel County,West Virginia,11.5,46.46532
2018,01099,Monroe County,Alabama,11.6,43.40906
2018,02188,Northwest Arctic Borough,Alaska,11.6,91.85146
2018,05133,Sevier County,Arkansas,11.6,47.03945
2018,13151,Henry County,Georgia,11.6,48.1751
2018,18023,Clinton County,Indiana,11.6,15.43258
2018,18145,Shelby County,Indiana,11.6,35.77098
2018,22033,East Baton Rouge Parish,Louisiana,11.6,92.94208
2018,22051,Jefferson Parish,Louisiana,11.6,97.80505
2018,22057,Lafourche Parish,Louisiana,11.6,48.148830000000004
2018,34007,Camden County,New Jersey,11.6,102.27634
2018,36009,Cattaraugus County,New York,11.6,45.98184
2018,37083,Halifax County,North Carolina,11.6,51.9896
2018,40023,Choctaw County,Oklahoma,11.6,40.89422
2018,42101,Philadelphia County,Pennsylvania,11.6,74.68133
2018,45055,Kershaw County,South Carolina,11.6,67.61732
2018,54049,Marion County,West Virginia,11.6,51.71922000000001
2018,01045,Dale County,Alabama,11.7,24.404130000000002
2018,01119,Sumter County,Alabama,11.7,56.32896
2018,04021,Pinal County,Arizona,11.7,15.77393
2018,05111,Poinsett County,Arkansas,11.7,17.00102
2018,13271,Telfair County,Georgia,11.7,18.91551
2018,18021,Clay County,Indiana,11.7,41.94471
2018,18089,Lake County,Indiana,11.7,52.72991
2018,20061,Geary County,Kansas,11.7,47.36344
2018,21009,Barren County,Kentucky,11.7,79.09783
2018,21019,Boyd County,Kentucky,11.7,109.16563
2018,21033,Caldwell County,Kentucky,11.7,39.224920000000004
2018,21115,Johnson County,Kentucky,11.7,72.11105
2018,21159,Martin County,Kentucky,11.7,26.79768
2018,21193,Perry County,Kentucky,11.7,120.35096
2018,22069,Natchitoches Parish,Louisiana,11.7,52.41365
2018,22101,St. Mary Parish,Louisiana,11.7,50.66061
2018,28001,Adams County,Mississippi,11.7,81.45179999999999
2018,28049,Hinds County,Mississippi,11.7,83.24707
2018,28127,Simpson County,Mississippi,11.7,41.26341
2018,29021,Buchanan County,Missouri,11.7,59.521080000000005
2018,39001,Adams County,Ohio,11.7,43.32443
2018,39071,Highland County,Ohio,11.7,30.119780000000002
2018,45057,Lancaster County,South Carolina,11.7,45.91275
2018,51710,Norfolk City,Virginia,11.7,102.16609000000001
2018,54023,Grant County,West Virginia,11.7,60.511759999999995
2018,01075,Lamar County,Alabama,11.8,No Data
2018,01085,Lowndes County,Alabama,11.8,10.28172
2018,01125,Tuscaloosa County,Alabama,11.8,71.64864
2018,12075,Levy County,Florida,11.8,16.866249999999997
2018,22115,Vernon Parish,Louisiana,11.8,33.73463
2018,28013,Calhoun County,Mississippi,11.8,13.926610000000002
2018,28057,Itawamba County,Mississippi,11.8,17.10133
2018,28059,Jackson County,Mississippi,11.8,45.25927
2018,37165,Scotland County,North Carolina,11.8,54.56164
2018,47019,Carter County,Tennessee,11.8,33.69332
2018,48061,Cameron County,Texas,11.8,49.626270000000005
2018,01039,Covington County,Alabama,11.9,45.88518
2018,01097,Mobile County,Alabama,11.9,68.73019
2018,05069,Jefferson County,Arkansas,11.9,68.83754
2018,05145,White County,Arkansas,11.9,64.75944
2018,13045,Carroll County,Georgia,11.9,50.00333
2018,22017,Caddo Parish,Louisiana,11.9,125.72646999999999
2018,29091,Howell County,Missouri,11.9,92.23022999999999
2018,29510,St. Louis City,Missouri,11.9,94.81795
2018,36073,Orleans County,New York,11.9,7.4345799999999995
2018,39093,Lorain County,Ohio,11.9,53.9
2018,39099,Mahoning County,Ohio,11.9,108.00977999999999
2018,40101,Muskogee County,Oklahoma,11.9,47.0609
2018,47075,Haywood County,Tennessee,11.9,28.89505
2018,48215,Hidalgo County,Texas,11.9,46.27567
2018,54035,Jackson County,West Virginia,11.9,34.9944
2018,01017,Chambers County,Alabama,12,45.10736
2018,12047,Hamilton County,Florida,12,6.93097
2018,12079,Madison County,Florida,12,10.8149
2018,13069,Coffee County,Georgia,12,53.15093
2018,18091,Laporte County,Indiana,12,38.22073
2018,20139,Osage County,Kansas,12,6.26999
2018,24043,Washington County,Maryland,12,57.5972
2018,29143,New Madrid County,Missouri,12,5.85617
2018,29155,Pemiscot County,Missouri,12,31.635559999999998
2018,37127,Nash County,North Carolina,12,51.96292999999999
2018,01051,Elmore County,Alabama,12.1,23.396420000000003
2018,01063,Greene County,Alabama,12.1,49.31574
2018,12059,Holmes County,Florida,12.1,35.68334
2018,28025,Clay County,Mississippi,12.1,51.77055
2018,28139,Tippah County,Mississippi,12.1,13.62707
2018,37085,Harnett County,North Carolina,12.1,28.68153
2018,39131,Pike County,Ohio,12.1,28.80599
2018,40125,Pottawatomie County,Oklahoma,12.1,34.439060000000005
2018,45001,Abbeville County,South Carolina,12.1,53.002810000000004
2018,46017,Buffalo County,South Dakota,12.1,No Data
2018,47053,Gibson County,Tennessee,12.1,36.63526
2018,47131,Obion County,Tennessee,12.1,49.88526
2018,13063,Clayton County,Georgia,12.2,27.37326
2018,13295,Walker County,Georgia,12.2,18.63505
2018,13313,Whitfield County,Georgia,12.2,52.56719
2018,21029,Bullitt County,Kentucky,12.2,18.36525
2018,28043,Grenada County,Mississippi,12.2,43.35678
2018,37027,Caldwell County,North Carolina,12.2,45.02422
2018,45071,Newberry County,South Carolina,12.2,65.03642
2018,01033,Colbert County,Alabama,12.3,61.54849
2018,04001,Apache County,Arizona,12.3,43.12324
2018,12031,Duval County,Florida,12.3,84.15513
2018,12049,Hardee County,Florida,12.3,11.1371
2018,22073,Ouachita Parish,Louisiana,12.3,93.29393
2018,28033,Desoto County,Mississippi,12.3,30.27927
2018,28147,Walthall County,Mississippi,12.3,41.99916
2018,30005,Blaine County,Montana,12.3,74.8391
2018,40145,Wagoner County,Oklahoma,12.3,29.52429
2018,45039,Fairfield County,South Carolina,12.3,40.27386
2018,45043,Georgetown County,South Carolina,12.3,67.00702
2018,45053,Jasper County,South Carolina,12.3,19.95145
2018,54033,Harrison County,West Virginia,12.3,118.94850000000001
2018,10001,Kent County,Delaware,12.4,46.463770000000004
2018,12023,Columbia County,Florida,12.4,43.24415
2018,24510,Baltimore City,Maryland,12.4,125.19166
2018,28011,Bolivar County,Mississippi,12.4,55.50477000000001
2018,28019,Choctaw County,Mississippi,12.4,24.36054
2018,28051,Holmes County,Mississippi,12.4,64.66784
2018,28085,Lincoln County,Mississippi,12.4,43.92001
2018,29069,Dunklin County,Missouri,12.4,27.46215
2018,39145,Scioto County,Ohio,12.4,58.42207
2018,40031,Comanche County,Oklahoma,12.4,75.36294000000001
2018,45007,Anderson County,South Carolina,12.4,66.64758
2018,45061,Lee County,South Carolina,12.4,17.82743
2018,47125,Montgomery County,Tennessee,12.4,40.67122
2018,51740,Portsmouth City,Virginia,12.4,56.14526
2018,24033,Prince George&#39;s County,Maryland,12.5,53.006229999999995
2018,35006,Cibola County,New Mexico,12.5,48.73477
2018,39141,Ross County,Ohio,12.5,58.69616
2018,45009,Bamberg County,South Carolina,12.5,35.546710000000004
2018,47077,Henderson County,Tennessee,12.5,21.3394
2018,13095,Dougherty County,Georgia,12.6,80.72218
2018,18177,Wayne County,Indiana,12.6,59.19495
2018,24011,Caroline County,Maryland,12.6,32.928219999999996
2018,28029,Copiah County,Mississippi,12.6,32.06841
2018,28083,Leflore County,Mississippi,12.6,85.15772
2018,45029,Colleton County,South Carolina,12.6,50.428639999999994
2018,45049,Hampton County,South Carolina,12.6,31.21423
2018,47059,Greene County,Tennessee,12.6,57.9131
2018,48005,Angelina County,Texas,12.6,62.272960000000005
2018,54039,Kanawha County,West Virginia,12.6,135.86041
2018,05035,Crittenden County,Arkansas,12.7,33.36461
2018,28099,Neshoba County,Mississippi,12.7,61.817429999999995
2018,39053,Gallia County,Ohio,12.7,90.30704
2018,47113,Madison County,Tennessee,12.7,134.71587
2018,51650,Hampton City,Virginia,12.7,41.63259
2018,01091,Marengo County,Alabama,12.8,37.10969
2018,18053,Grant County,Indiana,12.8,42.57325
2018,21125,Laurel County,Kentucky,12.8,39.46525
2018,24039,Somerset County,Maryland,12.8,39.0381
2018,28107,Panola County,Mississippi,12.8,20.472630000000002
2018,30003,Big Horn County,Montana,12.8,52.5565
2018,34033,Salem County,New Jersey,12.8,35.26489
2018,36005,Bronx County,New York,12.8,63.17837
2018,45015,Berkeley County,South Carolina,12.8,31.591829999999998
2018,47097,Lauderdale County,Tennessee,12.8,7.80244
2018,54077,Preston County,West Virginia,12.8,38.884899999999995
2018,01015,Calhoun County,Alabama,12.9,61.61701
2018,13215,Muscogee County,Georgia,12.9,107.26928
2018,21153,Magoffin County,Kentucky,12.9,41.11504
2018,28113,Pike County,Mississippi,12.9,45.81552
2018,39105,Meigs County,Ohio,12.9,8.73096
2018,12013,Calhoun County,Florida,13,35.44842
2018,45031,Darlington County,South Carolina,13,51.03726
2018,54055,Mercer County,West Virginia,13,57.86446
2018,28095,Monroe County,Mississippi,13.1,45.3875
2018,37091,Hertford County,North Carolina,13.1,67.57612999999999
2018,37155,Robeson County,North Carolina,13.1,42.10526
2018,45067,Marion County,South Carolina,13.1,42.404669999999996
2018,13175,Laurens County,Georgia,13.2,86.23227999999999
2018,20209,Wyandotte County,Kansas,13.2,51.38156
2018,28087,Lowndes County,Mississippi,13.2,46.07902
2018,29207,Stoddard County,Missouri,13.2,48.234280000000005
2018,37191,Wayne County,North Carolina,13.2,47.91645
2018,45023,Chester County,South Carolina,13.2,24.81082
2018,45033,Dillon County,South Carolina,13.2,45.93327
2018,51195,Wise County,Virginia,13.2,48.15023
2018,24019,Dorchester County,Maryland,13.3,43.84729
2018,28027,Coahoma County,Mississippi,13.3,58.75972
2018,28067,Jones County,Mississippi,13.3,46.991099999999996
2018,28161,Yalobusha County,Mississippi,13.3,8.258999999999999
2018,51700,Newport News City,Virginia,13.3,55.237829999999995
2018,01105,Perry County,Alabama,13.4,33.62098
2018,12043,Glades County,Florida,13.4,No Data
2018,12107,Putnam County,Florida,13.4,40.25711
2018,21195,Pike County,Kentucky,13.4,91.57509
2018,54107,Wood County,West Virginia,13.4,86.20896
2018,01005,Barbour County,Alabama,13.5,36.45791
2018,01053,Escambia County,Alabama,13.5,32.75735
2018,22079,Rapides Parish,Louisiana,13.5,91.78698999999999
2018,30035,Glacier County,Montana,13.5,79.98254999999999
2018,38085,Sioux County,North Dakota,13.5,No Data
